SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
24235,05/13/2020,,Mauritania,2020-05-14 03:32:28,15.0,2.0,6.0
24236,05/13/2020,,Mauritius,2020-05-14 03:32:28,332.0,10.0,322.0
24237,05/13/2020,,Mexico,2020-05-14 03:32:28,40186.0,4220.0,26990.0
24238,05/13/2020,,Moldova,2020-05-14 03:32:28,5406.0,185.0,2176.0
24239,05/13/2020,,Monaco,2020-05-14 03:32:28,96.0,4.0,87.0
24240,05/13/2020,,Mongolia,2020-05-14 03:32:28,42.0,0.0,15.0
24241,05/13/2020,,Montenegro,2020-05-14 03:32:28,324.0,9.0,307.0
24242,05/13/2020,,Morocco,2020-05-14 03:32:28,6512.0,188.0,3131.0
24243,05/13/2020,,Mozambique,2020-05-14 03:32:28,104.0,0.0,34.0
24244,05/13/2020,,Namibia,2020-05-14 03:32:28,16.0,0.0,11.0
24245,05/13/2020,,Nepal,2020-05-14 03:32:28,250.0,0.0,35.0
24246,05/13/2020,,Netherlands,2020-05-14 03:32:28,43211.0,5562.0,0.0
24247,05/13/2020,,New Zealand,2020-05-14 03:32:28,1497.0,21.0,1411.0
24248,05/13/2020,,Nicaragua,2020-05-14 03:32:28,25.0,8.0,7.0
24249,05/13/2020,,Niger,2020-05-14 03:32:28,860.0,49.0,658.0
24250,05/13/2020,,Nigeria,2020-05-14 03:32:28,4971.0,164.0,1070.0
24251,05/13/2020,,North Macedonia,2020-05-14 03:32:28,1694.0,95.0,1229.0
24252,05/13/2020,,Norway,2020-05-14 03:32:28,8175.0,229.0,32.0
24253,05/13/2020,,Oman,2020-05-14 03:32:28,4019.0,17.0,1289.0
24254,05/13/2020,,Pakistan,2020-05-14 03:32:28,35298.0,761.0,8899.0
24255,05/13/2020,,Panama,2020-05-14 03:32:28,8944.0,256.0,6067.0
24256,05/13/2020,,Papua New Guinea,2020-05-14 03:32:28,8.0,0.0,8.0
24257,05/13/2020,,Paraguay,2020-05-14 03:32:28,740.0,11.0,182.0
24258,05/13/2020,,Peru,2020-05-14 03:32:28,76306.0,2169.0,24324.0
24259,05/13/2020,,Philippines,2020-05-14 03:32:28,11618.0,772.0,2251.0
24260,05/13/2020,,Poland,2020-05-14 03:32:28,17204.0,861.0,6410.0
24261,05/13/2020,,Portugal,2020-05-14 03:32:28,28132.0,1175.0,3182.0
24262,05/13/2020,,Qatar,2020-05-14 03:32:28,26539.0,14.0,3143.0
24263,05/13/2020,,Romania,2020-05-14 03:32:28,16002.0,1036.0,7961.0
24264,05/13/2020,,Russia,2020-05-14 03:32:28,242271.0,2212.0,48003.0
24265,05/13/2020,,Rwanda,2020-05-14 03:32:28,287.0,0.0,164.0
24266,05/13/2020,,Saint Kitts and Nevis,2020-05-14 03:32:28,15.0,0.0,14.0
24267,05/13/2020,,Saint Lucia,2020-05-14 03:32:28,18.0,0.0,18.0
24268,05/13/2020,,Saint Vincent and the Grenadines,2020-05-14 03:32:28,17.0,0.0,12.0
24269,05/13/2020,,San Marino,2020-05-14 03:32:28,643.0,41.0,161.0
24270,05/13/2020,,Sao Tome and Principe,2020-05-14 03:32:28,220.0,6.0,4.0
24271,05/13/2020,,Saudi Arabia,2020-05-14 03:32:28,44830.0,273.0,17622.0
24272,05/13/2020,,Senegal,2020-05-14 03:32:28,2105.0,21.0,782.0
24273,05/13/2020,,Serbia,2020-05-14 03:32:28,10295.0,222.0,3824.0
24274,05/13/2020,,Seychelles,2020-05-14 03:32:28,11.0,0.0,10.0
24275,05/13/2020,,Sierra Leone,2020-05-14 03:32:28,387.0,26.0,97.0
24276,05/13/2020,,Singapore,2020-05-14 03:32:28,25346.0,21.0,4809.0
24277,05/13/2020,,Slovakia,2020-05-14 03:32:28,1469.0,27.0,1060.0
24278,05/13/2020,,Slovenia,2020-05-14 03:32:28,1463.0,103.0,260.0
24279,05/13/2020,,Somalia,2020-05-14 03:32:28,1219.0,52.0,130.0
24280,05/13/2020,,South Africa,2020-05-14 03:32:28,12074.0,219.0,4745.0
24281,05/13/2020,,South Korea,2020-05-14 03:32:28,10991.0,260.0,9762.0
24282,05/13/2020,,South Sudan,2020-05-14 03:32:28,203.0,0.0,2.0
24283,05/13/2020,,Spain,2020-05-14 03:32:28,228691.0,27104.0,140823.0
24284,05/13/2020,,Sri Lanka,2020-05-14 03:32:28,915.0,9.0,382.0
24285,05/13/2020,,Sudan,2020-05-14 03:32:28,1818.0,90.0,198.0
24286,05/13/2020,,Suriname,2020-05-14 03:32:28,10.0,1.0,9.0
24287,05/13/2020,,Sweden,2020-05-14 03:32:28,27909.0,3460.0,4971.0
24288,05/13/2020,,Switzerland,2020-05-14 03:32:28,30413.0,1870.0,27100.0
24289,05/13/2020,,Syria,2020-05-14 03:32:28,48.0,3.0,29.0
24290,05/13/2020,,Taiwan,2020-05-14 03:32:28,440.0,7.0,375.0
24291,05/13/2020,,Tajikistan,2020-05-14 03:32:28,801.0,23.0,0.0
24292,05/13/2020,,Tanzania,2020-05-14 03:32:28,509.0,21.0,183.0
24293,05/13/2020,,Thailand,2020-05-14 03:32:28,3017.0,56.0,2844.0
24294,05/13/2020,,Timor-Leste,2020-05-14 03:32:28,24.0,0.0,21.0
24295,05/13/2020,,Togo,2020-05-14 03:32:28,219.0,11.0,96.0
24296,05/13/2020,,Trinidad and Tobago,2020-05-14 03:32:28,116.0,8.0,107.0
24297,05/13/2020,,Tunisia,2020-05-14 03:32:28,1032.0,45.0,759.0
24298,05/13/2020,,Turkey,2020-05-14 03:32:28,143114.0,3952.0,101715.0
24299,05/13/2020,,UK,2020-05-14 03:32:28,229705.0,33186.0,0.0
24300,05/13/2020,,Uganda,2020-05-14 03:32:28,139.0,0.0,55.0
24301,05/13/2020,,Ukraine,2020-05-14 03:32:28,16425.0,439.0,3716.0
24302,05/13/2020,,United Arab Emirates,2020-05-14 03:32:28,20386.0,206.0,6523.0
24303,05/13/2020,,Uruguay,2020-05-14 03:32:28,719.0,19.0,545.0
24304,05/13/2020,,Uzbekistan,2020-05-14 03:32:28,2612.0,11.0,2076.0
24305,05/13/2020,,Venezuela,2020-05-14 03:32:28,423.0,10.0,220.0
24306,05/13/2020,,Vietnam,2020-05-14 03:32:28,288.0,0.0,252.0
24307,05/13/2020,,West Bank and Gaza,2020-05-14 03:32:28,375.0,2.0,310.0
24308,05/13/2020,,Western Sahara,2020-05-14 03:32:28,6.0,0.0,6.0
24309,05/13/2020,,Yemen,2020-05-14 03:32:28,70.0,12.0,1.0
24310,05/13/2020,,Zambia,2020-05-14 03:32:28,446.0,7.0,124.0
24311,05/13/2020,,Zimbabwe,2020-05-14 03:32:28,37.0,4.0,12.0
24312,05/13/2020,Alabama,US,2020-05-14 03:32:28,10700.0,450.0,0.0
24313,05/13/2020,Alaska,US,2020-05-14 03:32:28,383.0,10.0,0.0
24314,05/13/2020,Alberta,Canada,2020-05-14 03:32:28,6407.0,120.0,0.0
24315,05/13/2020,Anguilla,UK,2020-05-14 03:32:28,3.0,0.0,3.0
24316,05/13/2020,Anhui,Mainland China,2020-05-14 03:32:28,991.0,6.0,985.0
24317,05/13/2020,Arizona,US,2020-05-14 03:32:28,12216.0,595.0,0.0
24318,05/13/2020,Arkansas,US,2020-05-14 03:32:28,4236.0,97.0,0.0
24319,05/13/2020,Aruba,Netherlands,2020-05-14 03:32:28,101.0,3.0,91.0
24320,05/13/2020,Australian Capital Territory,Australia,2020-05-14 03:32:28,107.0,3.0,104.0
24321,05/13/2020,Beijing,Mainland China,2020-05-14 03:32:28,593.0,9.0,574.0
24322,05/13/2020,Bermuda,UK,2020-05-14 03:32:28,121.0,8.0,66.0
24323,05/13/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-05-14 03:32:28,6.0,0.0,6.0
24324,05/13/2020,British Columbia,Canada,2020-05-14 03:32:28,2376.0,132.0,0.0
24325,05/13/2020,British Virgin Islands,UK,2020-05-14 03:32:28,7.0,1.0,4.0
24326,05/13/2020,California,US,2020-05-14 03:32:28,72798.0,2957.0,0.0
24327,05/13/2020,Cayman Islands,UK,2020-05-14 03:32:28,86.0,1.0,54.0
24328,05/13/2020,Channel Islands,UK,2020-05-14 03:32:28,548.0,43.0,456.0
24329,05/13/2020,Chongqing,Mainland China,2020-05-14 03:32:28,579.0,6.0,573.0
24330,05/13/2020,Colorado,US,2020-05-14 03:32:28,20475.0,1062.0,0.0
24331,05/13/2020,Connecticut,US,2020-05-14 03:32:28,34855.0,3125.0,0.0
24332,05/13/2020,Curacao,Netherlands,2020-05-14 03:32:28,16.0,1.0,14.0
24333,05/13/2020,Delaware,US,2020-05-14 03:32:28,6952.0,247.0,0.0
24334,05/13/2020,Diamond Princess cruise ship,Canada,2020-05-14 03:32:28,1.0,1.0,0.0
24335,05/13/2020,Diamond Princess cruise ship,US,2020-05-14 03:32:28,49.0,0.0,0.0
24336,05/13/2020,District of Columbia,US,2020-05-14 03:32:28,6584.0,350.0,0.0
24337,05/13/2020,Falkland Islands (Malvinas),UK,2020-05-14 03:32:28,13.0,0.0,13.0
24338,05/13/2020,Faroe Islands,Denmark,2020-05-14 03:32:28,187.0,0.0,187.0
24339,05/13/2020,Florida,US,2020-05-14 03:32:28,42402.0,1827.0,0.0
24340,05/13/2020,French Guiana,France,2020-05-14 03:32:28,153.0,1.0,124.0
24341,05/13/2020,French Polynesia,France,2020-05-14 03:32:28,60.0,0.0,58.0
24342,05/13/2020,Fujian,Mainland China,2020-05-14 03:32:28,356.0,1.0,354.0
24343,05/13/2020,Gansu,Mainland China,2020-05-14 03:32:28,139.0,2.0,137.0
24344,05/13/2020,Georgia,US,2020-05-14 03:32:28,35427.0,1517.0,0.0
24345,05/13/2020,Gibraltar,UK,2020-05-14 03:32:28,147.0,0.0,144.0
24346,05/13/2020,Grand Princess,Canada,2020-05-14 03:32:28,13.0,0.0,0.0
24347,05/13/2020,Grand Princess,US,2020-05-14 03:32:28,103.0,3.0,0.0
24348,05/13/2020,Greenland,Denmark,2020-05-14 03:32:28,11.0,0.0,11.0
24349,05/13/2020,Guadeloupe,France,2020-05-14 03:32:28,155.0,13.0,109.0
24350,05/13/2020,Guam,US,2020-05-14 03:32:28,152.0,5.0,0.0
24351,05/13/2020,Guangdong,Mainland China,2020-05-14 03:32:28,1589.0,8.0,1579.0
24352,05/13/2020,Guangxi,Mainland China,2020-05-14 03:32:28,254.0,2.0,252.0
24353,05/13/2020,Guizhou,Mainland China,2020-05-14 03:32:28,147.0,2.0,145.0
24354,05/13/2020,Hainan,Mainland China,2020-05-14 03:32:28,168.0,6.0,162.0
24355,05/13/2020,Hawaii,US,2020-05-14 03:32:28,638.0,17.0,0.0
24356,05/13/2020,Hebei,Mainland China,2020-05-14 03:32:28,328.0,6.0,321.0
24357,05/13/2020,Heilongjiang,Mainland China,2020-05-14 03:32:28,945.0,13.0,930.0
24358,05/13/2020,Henan,Mainland China,2020-05-14 03:32:28,1276.0,22.0,1254.0
24359,05/13/2020,Hong Kong,Hong Kong,2020-05-14 03:32:28,1050.0,4.0,1008.0
24360,05/13/2020,Hubei,Mainland China,2020-05-14 03:32:28,68134.0,4512.0,63616.0
24361,05/13/2020,Hunan,Mainland China,2020-05-14 03:32:28,1019.0,4.0,1015.0
24362,05/13/2020,Idaho,US,2020-05-14 03:32:28,2293.0,69.0,0.0
24363,05/13/2020,Illinois,US,2020-05-14 03:32:28,84694.0,3792.0,0.0
24364,05/13/2020,Indiana,US,2020-05-14 03:32:28,25473.0,1619.0,0.0
24365,05/13/2020,Inner Mongolia,Mainland China,2020-05-14 03:32:28,209.0,1.0,190.0
24366,05/13/2020,Iowa,US,2020-05-14 03:32:28,13289.0,306.0,0.0
24367,05/13/2020,Isle of Man,UK,2020-05-14 03:32:28,332.0,23.0,274.0
24368,05/13/2020,Jiangsu,Mainland China,2020-05-14 03:32:28,653.0,0.0,653.0
24369,05/13/2020,Jiangxi,Mainland China,2020-05-14 03:32:28,937.0,1.0,936.0
24370,05/13/2020,Jilin,Mainland China,2020-05-14 03:32:28,134.0,1.0,108.0
24371,05/13/2020,Kansas,US,2020-05-14 03:32:28,7518.0,188.0,0.0
24372,05/13/2020,Kentucky,US,2020-05-14 03:32:28,6853.0,321.0,0.0
24373,05/13/2020,Liaoning,Mainland China,2020-05-14 03:32:28,149.0,2.0,144.0
24374,05/13/2020,Louisiana,US,2020-05-14 03:32:28,32662.0,2381.0,0.0
24375,05/13/2020,Macau,Macau,2020-05-14 03:32:28,45.0,0.0,43.0
24376,05/13/2020,Maine,US,2020-05-14 03:32:28,1515.0,66.0,0.0
24377,05/13/2020,Manitoba,Canada,2020-05-14 03:32:28,290.0,7.0,0.0
24378,05/13/2020,Martinique,France,2020-05-14 03:32:28,189.0,14.0,91.0
24379,05/13/2020,Maryland,US,2020-05-14 03:32:28,34812.0,1809.0,0.0
24380,05/13/2020,Massachusetts,US,2020-05-14 03:32:28,80497.0,5315.0,0.0
24381,05/13/2020,Mayotte,France,2020-05-14 03:32:28,1143.0,14.0,627.0
24382,05/13/2020,Michigan,US,2020-05-14 03:32:28,48391.0,4714.0,0.0
24383,05/13/2020,Minnesota,US,2020-05-14 03:32:28,12917.0,638.0,0.0
24384,05/13/2020,Mississippi,US,2020-05-14 03:32:28,10090.0,465.0,0.0
24385,05/13/2020,Missouri,US,2020-05-14 03:32:28,10404.0,551.0,0.0
24386,05/13/2020,Montana,US,2020-05-14 03:32:28,462.0,16.0,0.0
24387,05/13/2020,Montserrat,UK,2020-05-14 03:32:28,11.0,1.0,8.0
24388,05/13/2020,Nebraska,US,2020-05-14 03:32:28,8912.0,103.0,0.0
24389,05/13/2020,Nevada,US,2020-05-14 03:32:28,6476.0,331.0,0.0
24390,05/13/2020,New Brunswick,Canada,2020-05-14 03:32:28,120.0,0.0,0.0
24391,05/13/2020,New Caledonia,France,2020-05-14 03:32:28,18.0,0.0,18.0
24392,05/13/2020,New Hampshire,US,2020-05-14 03:32:28,3299.0,150.0,0.0
24393,05/13/2020,New Jersey,US,2020-05-14 03:32:28,141560.0,9714.0,0.0
24394,05/13/2020,New Mexico,US,2020-05-14 03:32:28,5364.0,231.0,0.0
24395,05/13/2020,New South Wales,Australia,2020-05-14 03:32:28,3063.0,45.0,2595.0
24396,05/13/2020,New York,US,2020-05-14 03:32:28,340661.0,27477.0,0.0
24397,05/13/2020,Newfoundland and Labrador,Canada,2020-05-14 03:32:28,261.0,3.0,0.0
24398,05/13/2020,Ningxia,Mainland China,2020-05-14 03:32:28,75.0,0.0,75.0
24399,05/13/2020,North Carolina,US,2020-05-14 03:32:28,16352.0,625.0,0.0
24400,05/13/2020,North Dakota,US,2020-05-14 03:32:28,1647.0,40.0,0.0
24401,05/13/2020,Northern Mariana Islands,US,2020-05-14 03:32:28,19.0,2.0,0.0
24402,05/13/2020,Northern Territory,Australia,2020-05-14 03:32:28,29.0,0.0,27.0
24403,05/13/2020,Northwest Territories,Canada,2020-05-14 03:32:28,5.0,0.0,0.0
24404,05/13/2020,Nova Scotia,Canada,2020-05-14 03:32:28,1024.0,51.0,0.0
24405,05/13/2020,Ohio,US,2020-05-14 03:32:28,25721.0,1483.0,0.0
24406,05/13/2020,Oklahoma,US,2020-05-14 03:32:28,4858.0,278.0,0.0
24407,05/13/2020,Ontario,Canada,2020-05-14 03:32:28,22516.0,1883.0,0.0
24408,05/13/2020,Oregon,US,2020-05-14 03:32:28,3416.0,134.0,0.0
24409,05/13/2020,Pennsylvania,US,2020-05-14 03:32:28,62101.0,4094.0,0.0
24410,05/13/2020,Prince Edward Island,Canada,2020-05-14 03:32:28,27.0,0.0,0.0
24411,05/13/2020,Puerto Rico,US,2020-05-14 03:32:28,2329.0,115.0,0.0
24412,05/13/2020,Qinghai,Mainland China,2020-05-14 03:32:28,18.0,0.0,18.0
24413,05/13/2020,Quebec,Canada,2020-05-14 03:32:28,39940.0,3221.0,0.0
24414,05/13/2020,Queensland,Australia,2020-05-14 03:32:28,1051.0,6.0,1030.0
24415,05/13/2020,Recovered,Canada,2020-05-14 03:32:28,0.0,0.0,35177.0
24416,05/13/2020,Recovered,US,2020-05-14 03:32:28,0.0,0.0,243430.0
24417,05/13/2020,Reunion,France,2020-05-14 03:32:28,439.0,0.0,354.0
24418,05/13/2020,Rhode Island,US,2020-05-14 03:32:28,11835.0,462.0,0.0
24419,05/13/2020,Saint Barthelemy,France,2020-05-14 03:32:28,6.0,0.0,6.0
24420,05/13/2020,Saint Pierre and Miquelon,France,2020-05-14 03:32:28,1.0,0.0,1.0
24421,05/13/2020,Saskatchewan,Canada,2020-05-14 03:32:28,577.0,7.0,0.0
24422,05/13/2020,Shaanxi,Mainland China,2020-05-14 03:32:28,308.0,3.0,297.0
24423,05/13/2020,Shandong,Mainland China,2020-05-14 03:32:28,788.0,7.0,777.0
24424,05/13/2020,Shanghai,Mainland China,2020-05-14 03:32:28,660.0,7.0,633.0
24425,05/13/2020,Shanxi,Mainland China,2020-05-14 03:32:28,198.0,0.0,198.0
24426,05/13/2020,Sichuan,Mainland China,2020-05-14 03:32:28,561.0,3.0,558.0
24427,05/13/2020,Sint Maarten,Netherlands,2020-05-14 03:32:28,76.0,15.0,46.0
24428,05/13/2020,South Australia,Australia,2020-05-14 03:32:28,439.0,4.0,434.0
24429,05/13/2020,South Carolina,US,2020-05-14 03:32:28,8030.0,362.0,0.0
24430,05/13/2020,South Dakota,US,2020-05-14 03:32:28,3732.0,39.0,0.0
24431,05/13/2020,St Martin,France,2020-05-14 03:32:28,39.0,3.0,30.0
24432,05/13/2020,Tasmania,Australia,2020-05-14 03:32:28,227.0,13.0,184.0
24433,05/13/2020,Tennessee,US,2020-05-14 03:32:28,16370.0,273.0,0.0
24434,05/13/2020,Texas,US,2020-05-14 03:32:28,43020.0,1172.0,0.0
24435,05/13/2020,Tianjin,Mainland China,2020-05-14 03:32:28,191.0,3.0,187.0
24436,05/13/2020,Tibet,Mainland China,2020-05-14 03:32:28,1.0,0.0,1.0
24437,05/13/2020,Turks and Caicos Islands,UK,2020-05-14 03:32:28,12.0,1.0,10.0
24438,05/13/2020,Utah,US,2020-05-14 03:32:28,6620.0,75.0,0.0
24439,05/13/2020,Vermont,US,2020-05-14 03:32:28,929.0,53.0,0.0
24440,05/13/2020,Victoria,Australia,2020-05-14 03:32:28,1521.0,18.0,1385.0
24441,05/13/2020,Virgin Islands,US,2020-05-14 03:32:28,69.0,6.0,0.0
24442,05/13/2020,Virginia,US,2020-05-14 03:32:28,26746.0,928.0,0.0
24443,05/13/2020,Washington,US,2020-05-14 03:32:28,17512.0,974.0,0.0
24444,05/13/2020,West Virginia,US,2020-05-14 03:32:28,1398.0,58.0,0.0
24445,05/13/2020,Western Australia,Australia,2020-05-14 03:32:28,552.0,9.0,538.0
24446,05/13/2020,Wisconsin,US,2020-05-14 03:32:28,10902.0,421.0,0.0
24447,05/13/2020,Wyoming,US,2020-05-14 03:32:28,688.0,7.0,0.0
24448,05/13/2020,Xinjiang,Mainland China,2020-05-14 03:32:28,76.0,3.0,73.0
24449,05/13/2020,Yukon,Canada,2020-05-14 03:32:28,11.0,0.0,0.0
24450,05/13/2020,Yunnan,Mainland China,2020-05-14 03:32:28,185.0,2.0,183.0
24451,05/13/2020,Zhejiang,Mainland China,2020-05-14 03:32:28,1268.0,1.0,1267.0
24452,05/14/2020,,Afghanistan,2020-05-15 02:33:02,5639.0,136.0,691.0
24453,05/14/2020,,Albania,2020-05-15 02:33:02,898.0,31.0,694.0
24454,05/14/2020,,Algeria,2020-05-15 02:33:02,6442.0,529.0,3158.0
24455,05/14/2020,,Andorra,2020-05-15 02:33:02,761.0,49.0,596.0
24456,05/14/2020,,Angola,2020-05-15 02:33:02,48.0,2.0,14.0
24457,05/14/2020,,Antigua and Barbuda,2020-05-15 02:33:02,25.0,3.0,19.0
24458,05/14/2020,,Argentina,2020-05-15 02:33:02,7134.0,353.0,2385.0
24459,05/14/2020,,Armenia,2020-05-15 02:33:02,3860.0,49.0,1572.0
24460,05/14/2020,,Austria,2020-05-15 02:33:02,16058.0,626.0,14405.0
24461,05/14/2020,,Azerbaijan,2020-05-15 02:33:02,2879.0,35.0,1833.0
24462,05/14/2020,,Bahamas,2020-05-15 02:33:02,96.0,11.0,41.0
24463,05/14/2020,,Bahrain,2020-05-15 02:33:02,6198.0,10.0,2353.0
24464,05/14/2020,,Bangladesh,2020-05-15 02:33:02,18863.0,283.0,3361.0
24465,05/14/2020,,Barbados,2020-05-15 02:33:02,85.0,7.0,65.0
24466,05/14/2020,,Belarus,2020-05-15 02:33:02,26772.0,151.0,8168.0
24467,05/14/2020,,Belgium,2020-05-15 02:33:02,54288.0,8903.0,14111.0
24468,05/14/2020,,Belize,2020-05-15 02:33:02,18.0,2.0,16.0
24469,05/14/2020,,Benin,2020-05-15 02:33:02,339.0,2.0,83.0
24470,05/14/2020,,Bhutan,2020-05-15 02:33:02,20.0,0.0,5.0
24471,05/14/2020,,Bolivia,2020-05-15 02:33:02,3372.0,152.0,356.0
24472,05/14/2020,,Bosnia and Herzegovina,2020-05-15 02:33:02,2218.0,122.0,1272.0
24473,05/14/2020,,Botswana,2020-05-15 02:33:02,24.0,1.0,17.0
24474,05/14/2020,,Brazil,2020-05-15 02:33:02,203165.0,13999.0,79479.0
24475,05/14/2020,,Brunei,2020-05-15 02:33:02,141.0,1.0,134.0
24476,05/14/2020,,Bulgaria,2020-05-15 02:33:02,2100.0,99.0,531.0
24477,05/14/2020,,Burkina Faso,2020-05-15 02:33:02,773.0,51.0,592.0
24478,05/14/2020,,Burma,2020-05-15 02:33:02,181.0,6.0,84.0
24479,05/14/2020,,Burundi,2020-05-15 02:33:02,15.0,1.0,7.0
24480,05/14/2020,,Cabo Verde,2020-05-15 02:33:02,315.0,2.0,67.0
24481,05/14/2020,,Cambodia,2020-05-15 02:33:02,122.0,0.0,121.0
24482,05/14/2020,,Cameroon,2020-05-15 02:33:02,2954.0,139.0,1553.0
24483,05/14/2020,,Central African Republic,2020-05-15 02:33:02,143.0,0.0,10.0
24484,05/14/2020,,Chad,2020-05-15 02:33:02,399.0,46.0,83.0
24485,05/14/2020,,Chile,2020-05-15 02:33:02,37040.0,368.0,15655.0
24486,05/14/2020,,Colombia,2020-05-15 02:33:02,13610.0,525.0,3358.0
24487,05/14/2020,,Comoros,2020-05-15 02:33:02,11.0,1.0,3.0
24488,05/14/2020,,Congo (Brazzaville),2020-05-15 02:33:02,391.0,15.0,87.0
24489,05/14/2020,,Congo (Kinshasa),2020-05-15 02:33:02,1242.0,50.0,157.0
24490,05/14/2020,,Costa Rica,2020-05-15 02:33:02,830.0,8.0,535.0
24491,05/14/2020,,Croatia,2020-05-15 02:33:02,2221.0,94.0,1850.0
24492,05/14/2020,,Cuba,2020-05-15 02:33:02,1830.0,79.0,1383.0
24493,05/14/2020,,Cyprus,2020-05-15 02:33:02,907.0,17.0,481.0
24494,05/14/2020,,Czech Republic,2020-05-15 02:33:02,8351.0,293.0,5241.0
24495,05/14/2020,,Denmark,2020-05-15 02:33:02,10713.0,537.0,8805.0
24496,05/14/2020,,Diamond Princess,2020-05-15 02:33:02,712.0,13.0,651.0
24497,05/14/2020,,Djibouti,2020-05-15 02:33:02,1284.0,3.0,905.0
24498,05/14/2020,,Dominica,2020-05-15 02:33:02,16.0,0.0,15.0
24499,05/14/2020,,Dominican Republic,2020-05-15 02:33:02,11320.0,422.0,3351.0
24500,05/14/2020,,Ecuador,2020-05-15 02:33:02,30502.0,2338.0,3433.0
24501,05/14/2020,,Egypt,2020-05-15 02:33:02,10829.0,571.0,2626.0
24502,05/14/2020,,El Salvador,2020-05-15 02:33:02,1112.0,23.0,405.0
24503,05/14/2020,,Equatorial Guinea,2020-05-15 02:33:02,583.0,7.0,13.0
24504,05/14/2020,,Eritrea,2020-05-15 02:33:02,39.0,0.0,38.0
24505,05/14/2020,,Estonia,2020-05-15 02:33:02,1758.0,62.0,909.0
24506,05/14/2020,,Eswatini,2020-05-15 02:33:02,187.0,2.0,51.0
24507,05/14/2020,,Ethiopia,2020-05-15 02:33:02,272.0,5.0,108.0
24508,05/14/2020,,Fiji,2020-05-15 02:33:02,18.0,0.0,14.0
24509,05/14/2020,,Finland,2020-05-15 02:33:02,6145.0,287.0,4300.0
24510,05/14/2020,,France,2020-05-15 02:33:02,176712.0,27381.0,58300.0
24511,05/14/2020,,Gabon,2020-05-15 02:33:02,1104.0,10.0,182.0
24512,05/14/2020,,Gambia,2020-05-15 02:33:02,23.0,1.0,10.0
24513,05/14/2020,,Georgia,2020-05-15 02:33:02,667.0,12.0,383.0
24514,05/14/2020,,Ghana,2020-05-15 02:33:02,5530.0,24.0,674.0
24515,05/14/2020,,Greece,2020-05-15 02:33:02,2770.0,156.0,1374.0
24516,05/14/2020,,Grenada,2020-05-15 02:33:02,21.0,0.0,14.0
24517,05/14/2020,,Guatemala,2020-05-15 02:33:02,1518.0,29.0,129.0
24518,05/14/2020,,Guinea,2020-05-15 02:33:02,2473.0,15.0,895.0
24519,05/14/2020,,Guinea-Bissau,2020-05-15 02:33:02,913.0,3.0,26.0
24520,05/14/2020,,Guyana,2020-05-15 02:33:02,113.0,10.0,42.0
24521,05/14/2020,,Haiti,2020-05-15 02:33:02,273.0,20.0,18.0
24522,05/14/2020,,Holy See,2020-05-15 02:33:02,12.0,0.0,2.0
24523,05/14/2020,,Honduras,2020-05-15 02:33:02,2318.0,133.0,253.0
24524,05/14/2020,,Hungary,2020-05-15 02:33:02,3380.0,436.0,1169.0
24525,05/14/2020,,Iceland,2020-05-15 02:33:02,1802.0,10.0,1780.0
24526,05/14/2020,,India,2020-05-15 02:33:02,81997.0,2649.0,27969.0
24527,05/14/2020,,Indonesia,2020-05-15 02:33:02,16006.0,1043.0,3518.0
24528,05/14/2020,,Iran,2020-05-15 02:33:02,114533.0,6854.0,90539.0
24529,05/14/2020,,Iraq,2020-05-15 02:33:02,3143.0,115.0,2028.0
24530,05/14/2020,,Ireland,2020-05-15 02:33:02,23827.0,1506.0,19470.0
24531,05/14/2020,,Israel,2020-05-15 02:33:02,16579.0,265.0,12521.0
24532,05/14/2020,,Ivory Coast,2020-05-15 02:33:02,1971.0,24.0,930.0
24533,05/14/2020,,Jamaica,2020-05-15 02:33:02,509.0,9.0,118.0
24534,05/14/2020,,Japan,2020-05-15 02:33:02,16120.0,697.0,9868.0
24535,05/14/2020,,Jordan,2020-05-15 02:33:02,586.0,9.0,393.0
24536,05/14/2020,,Kazakhstan,2020-05-15 02:33:02,5571.0,32.0,2531.0
24537,05/14/2020,,Kenya,2020-05-15 02:33:02,758.0,42.0,284.0
24538,05/14/2020,,Kosovo,2020-05-15 02:33:02,944.0,29.0,690.0
24539,05/14/2020,,Kuwait,2020-05-15 02:33:02,11975.0,88.0,3451.0
24540,05/14/2020,,Kyrgyzstan,2020-05-15 02:33:02,1082.0,12.0,735.0
24541,05/14/2020,,Laos,2020-05-15 02:33:02,19.0,0.0,14.0
24542,05/14/2020,,Latvia,2020-05-15 02:33:02,962.0,19.0,627.0
24543,05/14/2020,,Lebanon,2020-05-15 02:33:02,886.0,26.0,236.0
24544,05/14/2020,,Lesotho,2020-05-15 02:33:02,1.0,0.0,0.0
24545,05/14/2020,,Liberia,2020-05-15 02:33:02,215.0,20.0,105.0
24546,05/14/2020,,Libya,2020-05-15 02:33:02,64.0,3.0,28.0
24547,05/14/2020,,Liechtenstein,2020-05-15 02:33:02,82.0,1.0,55.0
24548,05/14/2020,,Lithuania,2020-05-15 02:33:02,1511.0,54.0,934.0
24549,05/14/2020,,Luxembourg,2020-05-15 02:33:02,3915.0,103.0,3665.0
24550,05/14/2020,,MS Zaandam,2020-05-15 02:33:02,9.0,2.0,0.0
